Account_length,Age,Total_income,Years_employed,Target
58,41.46012580682697,135000.0,2.713265843925611,0
0,46.098140276665504,225000.0,7.797559155903269,0
7,40.44162440022725,162000.0,16.211147388378954,0
27,53.65750152296077,54000.0,9.04330684408304,0
11,53.76701780324032,157500.0,1.128017686879265,0
6,36.6414094745272,270000.0,2.713265843925611,0
25,38.494972518258415,202500.0,0.7145937288240005,0
3,31.923995701486,112500.0,2.2094909546397257,0
49,31.57354360459147,157500.0,13.462288753362492,0
10,52.86898430494808,90000.0,4.043888649322025,1
19,49.26863659075819,315000.0,11.04471686619164,0
51,46.65119749207718,157500.0,11.378741521044237,0
1,39.08088461775396,157500.0,0.6297186116073568,0
23,24.05251305639404,112500.0,1.957603509996783,1
35,38.7140050788175,157500.0,6.880360308562119,0
5,22.420720480228887,126000.0,1.2950300143055642,0
50,53.583578033772085,315000.0,2.9596774745545766,0
39,53.13182337761898,81000.0,0.0,0
46,36.753663661813725,135000.0,14.376749693696654,0
16,59.06760576877007,351000.0,2.9596774745545766,0
35,37.06304715360343,247500.0,6.376585419276235,0
3,32.876787339918,225000.0,0.377831166964414,0
38,31.86376174733225,135000.0,13.714176198005434,0
3,38.41557321505575,139500.0,0.4627062841810578,0
27,53.17562988973079,135000.0,10.628555001129389,1
7,53.3180010540942,112500.0,0.0,0
9,23.091507696941072,130500.0,0.8816060562502994,0
4,55.76842782534891,157500.0,0.0,0
1,38.70852926480352,121500.0,3.882352135909704,0
29,49.82716962018385,135000.0,14.209737366270357,1
13,26.00190284536985,135000.0,2.88027817135191,0
29,49.33160845191893,315000.0,3.761884227602209,0
50,47.03450447305557,135000.0,3.761884227602209,0
60,51.09208265741254,315000.0,3.463452363840462,1
9,42.20483651272784,189000.0,11.29660431083458,0
17,39.9761802090392,112500.0,3.761884227602209,0
7,46.23229772000794,360000.0,13.547163870579135,0
49,61.802774868751584,225000.0,0.0,0
15,27.86367961012204,243000.0,9.295194288725984,0
32,32.38670198566706,67500.0,9.04330684408304,0
42,56.04495643305475,225000.0,3.761884227602209,0
2,30.467429173768117,135000.0,8.210983113958534,0
20,49.21661635762541,112500.0,16.71492227766484,0
15,26.27569354606871,112500.0,1.796066996584461,0
21,54.095566644078936,261000.0,5.043224706872831,0
14,29.29560497477703,90000.0,3.2115649191975195,0
5,33.933619444615566,225000.0,1.0431425696626213,0
52,51.78203522317365,180000.0,2.2094909546397257,0
8,57.315345284297415,126000.0,7.548409618267315,0
6,55.16061246979746,247500.0,9.62921894357858,0
24,36.97543412937979,306000.0,3.378577246623818,0
52,34.85903201297768,67500.0,5.714011923585016,0
11,45.90648678617631,90000.0,4.043888649322025,0
18,59.45912647076942,225000.0,0.0,0
50,58.85678692923194,157500.0,0.0,0
19,47.817545877054286,157500.0,3.761884227602209,0
29,46.93593982080399,112500.0,2.2094909546397257,0
51,47.76004982990753,90000.0,3.0445525917712204,0
52,38.694839729768574,112500.0,7.3786593838340275,0
54,43.612120714319936,202500.0,7.882434273119913,0
57,56.24208573755792,135000.0,3.761884227602209,0
25,61.17031835013724,180000.0,0.0,0
50,32.30730268246439,202500.0,9.04330684408304,0
23,32.45241175383478,225000.0,5.445697036900142,0
52,60.8445074163056,157500.0,3.761884227602209,0
57,34.44013224090844,135000.0,4.528498189558992,0
23,41.972114417133824,157500.0,2.7762377050863467,0
34,34.404539449817584,126000.0,0.361403724922483,1
42,27.75690123684949,180000.0,0.6132911695654257,0
36,27.03409378700452,81000.0,5.2786847094738425,1
54,40.551140680506784,126000.0,7.195219614365798,0
13,43.60390699329897,225000.0,9.109016612250764,0
52,57.9861325010096,135000.0,0.0,0
10,41.79688836868656,135000.0,3.860448879853796,0
11,34.71939875562126,157500.0,1.941176067954852,0
29,41.922832091008026,180000.0,4.361485862132692,0
10,50.82376777072766,144000.0,2.943250032512646,0
50,34.50584200907616,157500.0,0.2792665147128277,0
29,60.87462439338248,99000.0,0.0,0
48,67.29775423177752,135000.0,0.0,0
4,39.72976857841024,225000.0,0.528416052348782,0
42,39.6421555541866,90000.0,4.1095984174897495,0
17,64.77614187834111,76500.0,0.0,0
26,58.21064087558266,157500.0,1.1088523378303456,0
55,45.22474794143617,225000.0,0.0,0
50,67.95758982046175,112500.0,0.0,0
60,50.68961032738523,72000.0,0.0,0
46,41.8352190667844,180000.0,6.776319842296556,0
37,53.39466245028987,130500.0,4.446360979349336,0
46,62.147751151632136,135000.0,7.614119386435039,0
4,38.94125136039754,67500.0,5.2786847094738425,0
12,29.268225904707148,202500.0,1.7741637405285529,0
47,62.42975557335195,67500.0,0.0,0
24,32.33468175253427,135000.0,1.7741637405285529,0
31,43.22607582633456,112500.0,4.279348651923037,0
15,28.605652409015928,135000.0,6.360157977234303,0
3,43.44510838689364,148500.0,12.109762691910168,0
39,53.65750152296077,202500.0,3.761884227602209,0
50,31.488668487374827,112500.0,4.859784937404601,0
12,66.58316050295352,112500.0,0.0,0
53,60.14360322251655,234000.0,14.278185041445068,1
6,33.90350246753869,90000.0,9.527916384320006,0
27,36.92888971026099,157500.0,10.193227787018214,1
48,49.542427291457045,360000.0,8.774991957398166,0
13,54.54732130023204,72000.0,5.689370760522118,0
60,42.99061582373355,157500.0,6.612045421877246,0
45,54.01342943386928,135000.0,0.0,0
48,27.4694210011157,99000.0,1.5277521098995872,0
39,56.23113410952997,157500.0,10.86127709672341,0
46,42.56624023765033,180000.0,18.193392061438637,0
35,38.94398926740453,202500.0,1.689288623311909,1
6,43.39308815376086,135000.0,5.360821919683498,0
40,49.10983798435286,216000.0,8.361567999342903,0
45,31.81174151419947,360000.0,6.776319842296556,0
11,33.9719501427134,90000.0,6.278020767024648,0
56,60.181933920614384,67500.0,0.0,0
22,46.46501981560196,270000.0,1.0267151276206905,0
28,36.789256452904574,180000.0,4.690034702971314,0
32,42.286973722937496,270000.0,7.529244269218396,0
53,35.379234344305495,270000.0,2.5270881674503927,0
24,55.174302004832406,135000.0,0.0,0
31,53.74237664017742,180000.0,5.193809592257199,0
36,66.28472863919177,90000.0,0.0,0
30,44.79489654133897,67500.0,5.774245877738762,0
3,49.21114054361144,112500.0,13.02696153925132,0
42,59.62613879819572,153000.0,0.0,0
13,28.411261011519745,112500.0,8.279430789133247,1
47,59.26747298028023,135000.0,0.0,0
49,51.51919615050275,225000.0,8.033019158504281,0
15,59.94373601100639,202500.0,0.0,0
14,27.324311929745303,180000.0,4.199949348720371,0
50,45.703881667659154,270000.0,18.283742992669254,0
14,54.96348316529429,67500.0,3.761884227602209,0
29,50.35832357953962,112500.0,16.78063204583256,0
19,47.41233564001998,225000.0,0.7803034969917246,0
54,56.09423875918054,207000.0,1.1143281518443229,0
27,44.24457723293428,117000.0,13.28432479790824,0
41,40.21985393266117,207000.0,13.864761083389803,0
60,34.98223782829216,270000.0,9.694928711746304,1
4,66.83231004058948,85500.0,0.0,0
19,38.355339260902,112500.0,3.761884227602209,0
7,61.01699555774588,90000.0,0.0,0
49,60.2257404327262,90000.0,6.948807983736832,0
37,55.68081480112528,202500.0,0.0,0
33,48.844261004674976,225000.0,4.9473979616282335,1
14,62.662477668945975,157500.0,5.6181851783404175,0
51,41.87902557889621,225000.0,11.619677337659226,0
14,60.61726113472556,94500.0,0.0,0
38,51.11672382047544,67500.0,0.0,0
28,40.03093834917897,180000.0,2.2834144438284154,0
8,56.6774129516691,189000.0,4.780385634201934,0
18,59.95194973202735,72000.0,1.694764437325886,0
6,63.0129297658405,103500.0,0.0,1
11,35.38744806532646,225000.0,3.200613291169565,1
27,65.78095374990588,58500.0,0.0,0
59,50.3391582304907,90000.0,3.761884227602209,0
33,53.95867129372951,63000.0,3.761884227602209,0
40,59.63435251921669,112500.0,0.0,0
19,35.973360164822004,180000.0,3.8659246938677727,0
36,44.83870305345079,58500.0,6.617521235891223,0
18,46.6703628411261,256500.0,11.696338733854905,0
35,45.66828887656831,157500.0,6.781795656310534,0
47,25.24350260443404,225000.0,4.032937021294072,0
12,54.41863967090357,184500.0,1.366215596487265,0
32,51.250881263817874,135000.0,4.032937021294072,0
42,48.08312285673217,252000.0,3.452500735812508,0
30,40.10759974537465,157500.0,4.199949348720371,0
50,65.86856677412952,56250.0,0.0,0
8,45.69840585364518,90000.0,3.5346379460221637,0
10,51.46170010335599,112500.0,12.69567479140571,0
20,53.85463082746394,112500.0,6.69692053909389,0
18,60.077893454348825,135000.0,0.0,0
21,37.44361622757483,225000.0,2.7817135191003235,0
26,28.80825752753308,135000.0,2.450426771254714,0
12,37.55860832186835,225000.0,10.113828483815547,0
33,40.06926904727681,112500.0,8.172652415860695,0
14,31.283325461850687,126000.0,0.4243755860832187,0
56,61.92324277705907,202500.0,0.0,0
44,55.04835828251093,45000.0,17.257027865048563,1
44,32.07184267986338,292500.0,2.094498860346208,0
0,34.39632572879662,157500.0,10.171324530962304,0
56,27.992361239450503,171000.0,5.6756812254871765,0
45,31.083458250340527,112500.0,6.340992628185384,0
26,32.860359897876066,180000.0,3.425121665742623,0
22,56.51861434526376,270000.0,17.675927637117805,0
10,26.393423547369213,166500.0,1.675599088276967,0
22,42.0953202324483,292500.0,8.761302422363224,0
32,46.37466888437134,171000.0,1.8426114157032656,0
22,51.99011615570477,117000.0,1.5085867608506678,0
7,27.693929375688757,112500.0,2.4230477011848293,0
52,34.56060014921593,157500.0,15.677255522016194,0
30,35.35733108824959,180000.0,0.7611381479428051,0
18,31.35451104403239,360000.0,5.508668898060877,0
4,48.682724491262654,292500.0,3.761884227602209,0
27,63.18268000027379,112500.0,0.0,0
7,61.832891845828456,360000.0,0.0,0
56,50.87031218984647,360000.0,4.928232612579314,0
19,28.775402643449212,157500.0,5.763294249710809,0
48,32.036249888772524,67500.0,3.2608472453233124,0
54,48.51297425682937,90000.0,9.426613825061432,1
12,57.08536109571038,135000.0,15.176218539737295,0
34,48.63070425812988,31500.0,3.761884227602209,0
36,34.78784643079598,202500.0,7.59495403738612,1
7,40.03367625618596,171000.0,3.1759721281066686,0
18,53.81903803637309,99000.0,7.59495403738612,0
40,42.651115354866974,202500.0,3.761884227602209,0
12,43.891387229032766,135000.0,15.26109365695394,0
3,32.74536780358255,382500.0,11.428023847170032,0
41,47.9352758783548,171000.0,4.51207074751706,0
2,60.37632531811057,117000.0,0.0,0
8,34.284071541510095,225000.0,1.678336995283955,0
49,36.225247609464944,225000.0,8.594290094936925,0
45,46.7661895863707,157500.0,8.013853809455362,0
15,36.734498312764806,225000.0,10.762712444471823,0
52,38.99600950053731,180000.0,9.678501269704377,0
4,30.17994893803432,121500.0,7.260929382533522,0
13,50.5773561400987,135000.0,6.929642634687912,0
56,38.78792856800619,180000.0,2.012361650136553,0
41,62.92531674161687,54000.0,0.0,0
50,36.38130830886329,270000.0,3.1759721281066686,0
53,40.29925323586384,103500.0,11.176136402527089,1
36,53.999739898834335,112500.0,3.2608472453233124,0
10,43.72163699459948,90000.0,15.011944119317986,0
41,34.44287014791543,162000.0,8.51215288472727,0
52,52.48841523097668,90000.0,1.1745621059980698,0
13,42.86193419440509,90000.0,3.2608472453233124,0
33,38.954940895432486,202500.0,14.593044347248746,0
24,42.66480488990192,292500.0,16.51231715914769,0
8,60.92938253352225,112500.0,0.0,0
19,55.48094758961512,225000.0,6.929642634687912,0
28,34.648213173439565,148500.0,5.593544015277521,0
4,51.68620847792904,90000.0,9.17472638041849,0
29,36.79199435991156,184500.0,12.175472460077891,0
1,53.60548128982799,81000.0,0.8460132651594489,0
39,63.5851523303011,135000.0,9.259601497635131,0
42,58.51728646036537,94500.0,0.0,0
22,36.01716667693382,135000.0,8.013853809455362,0
49,48.9099707728427,189000.0,1.9302244399268975,0
33,38.37724251695792,171000.0,17.763540661341437,0
54,63.04578464992437,112500.0,0.0,0
6,48.59237356003203,180000.0,3.761884227602209,0
18,53.01409337631847,270000.0,3.761884227602209,0
52,29.594036838538777,225000.0,10.67783732725518,1
9,51.46991382437695,72000.0,4.013771672245152,0
20,37.2136320389878,315000.0,9.593626152487731,0
42,54.763615953784125,108000.0,0.5119886103068509,0
38,48.403457976549824,112500.0,7.096654962114211,0
21,50.78543707262983,67500.0,3.1759721281066686,0
9,47.24806121960068,193500.0,2.4257856081918177,0
12,39.46692950573934,54000.0,4.930970519586302,0
7,29.802117771069906,157500.0,2.844685380261059,0
45,31.803527793178503,135000.0,2.258773280765519,0
53,29.53654079139202,135000.0,8.013853809455362,0
9,30.02936405264995,72000.0,0.3449762828805519,0
59,46.31991074423157,247500.0,11.428023847170032,0
5,56.4145738789982,112500.0,0.0,0
18,28.192228450960663,112500.0,2.012361650136553,1
39,60.27228485184501,121500.0,14.343894809612792,1
25,31.99791919067469,180000.0,2.6776730528347605,0
5,61.222338583270016,202500.0,0.0,0
31,54.40768804287562,90000.0,12.34522269451118,0
23,55.075737352580816,126000.0,0.6790009377331498,0
37,57.53163993784951,112500.0,6.012443787346762,0
14,40.12128928040959,157500.0,7.764704271819408,0
60,51.23445382177594,94500.0,9.930388714347316,0
42,59.80136484664298,112500.0,10.592962210038536,0
49,65.07457374210284,171000.0,0.0,0
7,44.86882003052767,157500.0,3.761884227602209,0
41,51.59038173268445,157500.0,9.511488942278076,0
3,59.415319958657605,103500.0,0.0,0
53,38.03226623407736,67500.0,0.6790009377331498,1
11,40.80029021814274,67500.0,5.013107729795958,0
43,39.272538108243154,180000.0,9.426613825061432,0
6,23.688371424464567,112500.0,1.5113246678576562,0
1,36.03085621196876,36000.0,15.176218539737295,0
21,35.40661341437538,315000.0,0.8460132651594489,0
21,44.61145677187074,180000.0,0.5941258205165062,0
26,54.56922455628794,112500.0,3.59487190017591,0
9,24.52617096860305,225000.0,0.5941258205165062,0
5,37.81049576651129,157500.0,4.594207957726716,0
8,30.229231264160116,126000.0,3.1759721281066686,0
33,35.76801713929786,315000.0,6.258855417975728,0
25,50.21595241517622,180000.0,15.26109365695394,0
51,35.88848504760536,135000.0,5.593544015277521,0
25,31.22856732171092,157500.0,8.427277767510626,0
53,30.96299034203303,202500.0,7.427941709959821,1
5,31.934947329513957,112500.0,1.2594372232147135,0
22,24.4193925953305,90000.0,2.592797935618117,0
15,29.637843350650595,157500.0,5.678419132494165,0
2,35.80360993038872,157500.0,4.175308185657474,0
25,38.36081507491598,315000.0,2.6776730528347605,1
11,32.498956172953584,112500.0,4.098646789461796,1
33,41.07408091884159,112500.0,4.013771672245152,0
42,43.41772931682375,247500.0,4.930970519586302,0
17,44.32123862912996,315000.0,0.8460132651594489,0
2,29.73914590990917,157500.0,3.1759721281066686,0
17,35.73790016222099,306000.0,7.846841482029062,0
60,44.841440960457774,99000.0,1.013025592585748,0
21,40.54566486649281,157500.0,0.6790009377331498,0
18,26.245576568991837,180000.0,2.929560497477703,0
26,35.962408536794044,90000.0,10.012525924556972,0
17,27.455731466080756,261000.0,2.929560497477703,0
60,40.430672772199294,144000.0,1.678336995283955,0
5,56.52135225227075,90000.0,0.0,0
45,42.61004674976214,67500.0,0.8460132651594489,0
8,63.12518395312703,135000.0,0.0,0
13,40.23901928171009,157500.0,6.762630307261614,1
24,32.50716989397455,130500.0,9.593626152487731,0
7,54.714333627658334,144000.0,12.764122466580424,0
9,48.233707742116536,315000.0,8.931052656796512,0
54,60.047776477271945,234000.0,3.761884227602209,0
39,64.95684374080234,94500.0,0.0,0
30,52.04761220285153,135000.0,18.5109892742493,0
45,48.94282565692656,99000.0,14.343894809612792,0
18,37.69824157922477,58500.0,1.593461878067311,0
15,22.423458387235875,180000.0,2.4257856081918177,0
52,29.558444047447928,225000.0,6.929642634687912,0
39,39.88309137080159,247500.0,3.761884227602209,0
9,43.93519374114458,112500.0,3.846759344818853,0
13,59.26473507327324,126000.0,3.5127346899662557,0
38,32.98356571319055,202500.0,9.426613825061432,0
37,34.70570922058632,270000.0,2.5106607254084614,0
34,30.648131036229355,157500.0,3.1759721281066686,0
12,62.90615139256795,225000.0,0.0,0
32,45.189155150345314,225000.0,5.097982847012601,0
15,64.46402047954442,202500.0,0.0,0
22,43.0727530339432,108000.0,0.2601011656639082,0
12,57.30713156327645,76500.0,0.0,0
41,59.26199716626625,180000.0,0.0,0
11,52.02570894679562,144000.0,0.0,0
6,29.19156450851147,157500.0,4.260183302874117,0
4,46.91677447175507,67500.0,4.594207957726716,0
11,64.8719686235857,67500.0,0.0,0
8,55.45083061253825,47790.0,0.0,0
36,36.51272784519874,225000.0,3.931634462035497,1
52,60.00396996516013,144000.0,0.0,0
4,39.84476067270375,99000.0,2.4257856081918177,0
50,54.93336618821741,180000.0,9.930388714347316,0
10,52.48567732396969,157500.0,13.59370828969794,0
18,54.714333627658334,157500.0,2.5106607254084614,0
29,39.69417578731938,360000.0,16.76420460379063,0
1,51.03458661026578,202500.0,3.0116977076873583,0
44,34.92200387413841,126000.0,5.763294249710809,1
20,47.354839592873226,157500.0,8.427277767510626,0
4,25.09839353306365,135000.0,2.592797935618117,0
54,36.258102493548805,67500.0,1.7632121125005988,0
37,60.25859531681007,90000.0,3.761884227602209,0
38,65.08004955611682,180000.0,0.0,0
56,27.129920532249123,148500.0,8.34514055730097,1
1,40.92075812645023,225000.0,10.174062437969294,0
18,32.98630362019754,225000.0,4.345058420090761,0
29,27.58441309540921,126000.0,1.2594372232147135,0
35,35.46958527553612,157500.0,2.5106607254084614,1
4,44.78120700630403,157500.0,4.51207074751706,0
18,58.87047646426689,157500.0,0.0,0
18,37.63800762507101,225000.0,17.174890654838908,1
35,43.49712862002642,69372.0,0.5941258205165062,1
23,58.16409645646385,270000.0,4.8460954023696585,1
14,50.85662265481153,112500.0,11.261011519743732,0
10,56.105190387208495,202500.0,0.0,0
49,43.398563967774834,157500.0,6.343730535192372,1
11,49.95311334250532,130500.0,9.013189867006169,0
34,45.416401431925365,202500.0,12.690198977391733,0
47,53.53977152166026,157500.0,0.0,0
1,55.78759317439783,180000.0,12.101548970889205,0
15,41.20823836218403,180000.0,4.594207957726716,0
50,44.29659746606706,135000.0,8.51215288472727,0
25,31.025962203193767,337500.0,1.1745621059980698,0
30,47.223420056537776,180000.0,11.031027331156697,0
1,35.080802480543746,134995.5,5.193809592257199,0
34,52.77589546671047,148500.0,0.0,0
4,28.597438687994963,103500.0,1.8617767647521848,1
37,26.790420063382548,256500.0,3.682484924399543,1
17,45.980410275365,225000.0,9.103540798236788,0
12,44.51015421261216,179100.0,2.3436483979821623,1
11,58.821194138141095,211500.0,4.679083074943359,1
35,26.45639540852995,166500.0,1.2813404792706216,0
0,53.4603722184576,225000.0,0.0,0
41,57.07714737468942,252000.0,3.953537718091405,0
31,50.90042916692335,180000.0,3.761884227602209,0
41,46.98248423992279,360000.0,4.4490988863563246,0
4,43.68878211051562,90000.0,9.86741685318658,0
30,55.39881037940546,247500.0,0.0,0
34,33.752917582154325,135000.0,11.195301751576007,0
2,38.91387229032766,270000.0,1.607151413102254,0
21,62.79115929827443,177750.0,0.0,0
26,43.45606001492159,126000.0,3.761884227602209,0
36,33.22176362279855,315000.0,0.5256781453417935,0
4,60.014921593188085,135000.0,0.0,0
10,42.61278465676913,180000.0,4.690034702971314,0
17,53.08801686550717,360000.0,0.0,0
33,25.580265166293625,247500.0,2.258773280765519,0
47,31.14916801850825,315000.0,3.0116977076873583,0
13,50.733416839497046,67500.0,0.36687953893646,0
22,29.709028932832297,225000.0,0.4490167491461152,0
32,55.93270224576822,180000.0,0.9527916384320008,0
5,37.481946925672666,292500.0,0.3641416319294715,0
36,38.91113438332067,256500.0,9.11723033327173,0
32,36.89055901216315,67500.0,8.279430789133247,0
11,35.01783061938301,337500.0,9.11449242626474,0
21,52.639000116361046,135000.0,3.5264242250011977,0
46,50.53628753499388,157500.0,7.274618917568465,0
10,27.15456169531202,135000.0,3.441549107784554,0
13,29.33119776586788,99000.0,4.1889977206924165,0
5,40.85231045127552,103500.0,10.524514534863822,0
55,54.4843494390713,135000.0,9.525178477313018,0
20,28.60017659500195,162000.0,2.943250032512646,0
34,38.68115019473363,135000.0,1.023977220613702,0
39,29.39690753403561,292500.0,9.02414149503412,0
17,40.181523234563336,157500.0,2.595535842625105,0
9,38.76602531195028,360000.0,7.534720083232373,0
40,28.38661984845685,135000.0,3.447024921798531,0
46,33.99111549176232,135000.0,10.116566390822536,0
58,57.15380877088509,135000.0,10.362978021451502,0
33,51.42610731226514,112500.0,1.0267151276206905,0
41,29.93627521441234,225000.0,1.2703888512426675,0
7,64.60091582989384,148500.0,0.0,0
24,28.849326132637906,211500.0,7.518292641190442,0
33,53.2933598910313,315000.0,0.0,0
47,47.69981587575378,166500.0,0.517464424320828,0
7,53.32347686810817,333000.0,1.262175130221702,0
57,28.192228450960663,72000.0,5.593544015277521,0
34,39.97891811604619,112500.0,1.9302244399268975,0
12,50.84293311977659,378000.0,7.679829154602764,0
30,55.99567410692896,360000.0,3.761884227602209,1
25,60.2503815957891,180000.0,0.0,0
4,64.74054908725024,126000.0,0.0,0
37,46.08445074163056,202500.0,0.0,0
29,63.00745395182653,225000.0,0.0,0
0,64.2066572208875,157500.0,0.0,0
17,53.64107408091884,99000.0,4.03567492830106,0
13,33.82957897835,157500.0,3.6989123664414736,0
40,64.88839606562763,193500.0,1.9493897889758172,0
31,54.51720432315516,121500.0,13.615611545753849,0
6,59.82326810269889,54000.0,0.0,0
5,39.20409043306844,157500.0,2.1191400234091047,0
55,27.9211756572688,90000.0,1.5332279239135642,0
20,59.07308158278404,135000.0,2.6119632846670364,0
16,29.19704032252545,112500.0,2.6119632846670364,0
15,26.858867738557255,180000.0,8.194555671916604,0
7,31.726866396982825,157500.0,2.1930635125977944,0
17,59.910881126922526,56250.0,0.0,1
8,25.66240237650328,119250.0,0.7775655899847361,0
58,45.64364771350541,135000.0,0.2710527936918622,0
10,33.73101432609841,238500.0,10.185014065997247,0
59,40.27187416579396,247500.0,4.851571216383635,0
35,39.69417578731938,216000.0,1.0157634995927365,0
6,39.965228581011246,225000.0,10.592962210038536,0
55,29.32845985886089,135000.0,0.5941258205165062,1
40,42.0953202324483,157500.0,17.845677871551093,0
2,48.548567047920216,202500.0,6.510742862618671,0
41,59.74113089248924,247500.0,1.013025592585748,0
51,54.40768804287562,112500.0,0.0,0
49,57.85471296467416,225000.0,3.761884227602209,1
14,31.236781042731884,112500.0,6.67775519004497,0
13,28.86575357467984,135000.0,2.1958014196047837,0
5,33.591381068742,90000.0,3.2827505013792204,0
5,29.216205671574365,157500.0,4.783123541208923,0
5,30.31410638137676,135000.0,2.3655516540380708,0
55,41.922832091008026,315000.0,0.0,0
13,32.63585152330301,225000.0,2.699576308890669,0
17,60.17098229258643,135000.0,3.761884227602209,0
60,46.8839195876712,225000.0,8.777729864405154,0
39,63.96845931127949,135000.0,0.0,0
32,42.06246534836444,292500.0,9.109016612250764,1
3,62.42154185233098,157500.0,15.187170167765252,0
20,40.715415100926094,135000.0,0.9418400104040466,1
33,61.12924974503241,58500.0,0.0,1
23,62.9663853467217,135000.0,0.0,0
38,53.86010664147792,157500.0,9.516964756292053,0
26,37.32588622627432,112500.0,15.934618780673114,0
34,51.43158312627912,189000.0,13.930470851557526,0
2,39.98986974407414,315000.0,10.34381267240258,0
6,33.21902571579156,135000.0,8.260265440084327,0
47,55.05109618951792,180000.0,3.761884227602209,0
21,33.08486827244913,157500.0,7.59495403738612,0
45,54.83480153596583,45000.0,2.258773280765519,0
8,51.77108359514569,157500.0,17.930552988767737,0
11,49.942161714477365,225000.0,0.5941258205165062,0
6,48.99758379706633,81000.0,13.678583406914584,0
34,43.17953140721576,117000.0,3.761884227602209,0
7,54.27626850654018,135000.0,3.761884227602209,0
41,42.421131166279935,180000.0,3.761884227602209,1
10,60.16824438557944,126000.0,0.0,0
19,34.11432130707681,247500.0,3.5346379460221637,0
24,29.11490311231579,157500.0,0.2792665147128277,0
25,58.0107736640725,202500.0,0.0,1
59,42.5498127956084,112500.0,8.9337905638035,0
27,34.880935269033586,292500.0,9.593626152487731,0
6,32.05267733081446,81000.0,6.343730535192372,0
13,41.33965789851948,135000.0,0.0,0
17,35.25055271497703,193500.0,2.7625481700514043,0
58,44.75930375024812,315000.0,12.427359904720836,0
24,44.08304071952196,292500.0,13.511571079488284,0
43,45.117969568163616,157500.0,11.176136402527089,0
30,55.90806108270532,315000.0,0.0,0
46,38.56342019343313,225000.0,2.844685380261059,0
44,42.5498127956084,202500.0,2.4257856081918177,0
35,54.18591757530955,292500.0,0.0,0
38,43.03716024285235,135000.0,1.3443123404313573,0
34,29.780214515014,90000.0,2.0972367673531966,0
37,47.71350541078872,157500.0,13.344558752061983,0
5,56.915610861277095,180000.0,0.0,0
27,49.13174124040877,180000.0,4.6078974927616585,1
56,64.05333442849613,360000.0,3.5264242250011977,0
8,67.29775423177752,135000.0,0.0,1
17,60.50226904043204,162000.0,3.761884227602209,0
47,59.9163569409365,180000.0,0.0,1
27,38.2841536787203,202500.0,7.77839380685435,0
1,62.462610457435815,99000.0,0.0,0
40,54.45423246199443,157500.0,9.856465225158628,0
42,45.66281306255433,157500.0,3.761884227602209,0
54,63.7521646577274,180000.0,14.850407605905666,0
17,59.1059364668679,157500.0,0.0,0
44,30.954776621012066,180000.0,5.10072075401959,0
57,52.40354011376004,202500.0,2.428523515198806,0
18,36.24715086552085,135000.0,16.01401808387578,0
32,59.29211414334312,180000.0,0.0,0
15,45.252127011506055,135000.0,6.929642634687912,0
29,63.91643907814671,90000.0,0.0,0
43,59.335920655454935,81000.0,0.0,0
52,28.54268054785519,67500.0,5.426531687851222,0
36,35.85289225651451,144000.0,10.174062437969294,0
58,65.02529141597705,76500.0,0.0,0
31,46.32538655824555,157500.0,5.259519360424923,1
13,27.247650533549628,180000.0,4.930970519586302,1
2,38.86732787120885,135000.0,14.3657980656687,0
57,48.282990068242334,202500.0,15.44727133342916,0
6,40.55661649452076,85500.0,8.117894275720925,0
12,54.83206362895884,270000.0,2.6119632846670364,0
9,56.84168737208841,72000.0,3.761884227602209,0
15,53.01683128332546,67500.0,6.95154589074382,0
10,37.08768831666632,247500.0,5.864596808969384,1
2,52.258431042389645,112500.0,16.777894138825573,0
6,59.05665414074211,180000.0,0.0,0
6,32.27444779838053,225000.0,2.940512125505657,0
15,42.27602209490954,121500.0,1.1855137340260238,0
5,32.61942408126108,135000.0,3.597609807182899,1
40,27.57346146738126,112500.0,4.51207074751706,0
15,26.062136799523604,135000.0,1.4264495506410124,0
57,57.04703039761255,144000.0,0.0,0
56,33.227239436812525,67500.0,3.4278595727496115,1
10,57.15654667789209,78750.0,0.0,0
26,41.16990766408619,157500.0,5.763294249710809,0
46,32.017084539723605,135000.0,1.2594372232147135,0
52,36.90698645420508,225000.0,14.51090713703909,0
58,48.548567047920216,112500.0,18.8450139291019,1
23,48.21454239306762,270000.0,2.592797935618117,0
3,31.77067290909464,112500.0,7.449844966015729,0
16,65.036243044005,112500.0,0.0,0
19,64.48866164260731,81000.0,0.0,0
15,50.30356543939985,157500.0,8.03575706551127,0
1,58.7965529750782,171000.0,15.450009240436149,0
43,42.221263954769775,180000.0,3.280012594372232,0
40,58.96630320951149,247500.0,3.761884227602209,0
13,51.67799475690808,162000.0,7.605905665414074,0
22,46.47049562961594,175500.0,3.107524452931956,1
35,32.35658500859018,180000.0,8.851653353593845,1
54,63.59884186533604,256500.0,0.0,0
47,41.2876376653867,112500.0,15.266569470967918,0
15,37.88168134869299,112500.0,10.258937555185938,0
8,64.2751048960622,157500.0,0.0,0
7,59.946473918013375,225000.0,0.0,0
52,39.69965160133336,36000.0,1.256699316207725,1
25,31.713176861947883,180000.0,3.928896555028509,1
18,41.8817634859032,382500.0,2.4230477011848293,0
14,39.305392992327015,315000.0,2.9268225904707146,0
34,40.97004045257603,90000.0,4.172570278650485,0
50,28.482446593701443,99000.0,6.009705880339774,0
22,54.114731993127855,216000.0,3.761884227602209,0
